HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,AgeCategory,GroupCategory,NumInGroup,Deck,Side,CabinNumberCategory,IsMale,Transported
Mars,0,TRAPPIST-1e,27.0,0,1.0986122886681098,0.0,7.186144304522325,0.0,3.295836866004329,adult,b,1,F,P,c,0,True
Mars,0,TRAPPIST-1e,32.0,0,7.823245690685523,0.0,4.624972813284271,0.0,0.0,adult,b,2,F,P,c,1,False
Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,S,c,1,True
Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,2,G,S,c,0,True
Earth,0,TRAPPIST-1e,48.0,0,4.430816798843313,4.709530201312334,0.0,6.53813982376767,2.1972245773362196,old,b,3,F,S,c,1,True
Mars,0,TRAPPIST-1e,35.0,1,6.444131256700441,1.9459101490553132,6.270988431858299,4.919980925828125,0.0,adult,b,1,E,S,b,1,False
Mars,0,TRAPPIST-1e,14.0,0,5.5093883366279774,0.0,7.675081857716334,0.0,0.0,child,b,1,D,P,a,0,True
Mars,0,TRAPPIST-1e,28.0,0,1.6094379124341003,0.0,7.853604813097837,0.0,0.0,adult,b,1,D,P,a,1,True
Mars,0,TRAPPIST-1e,27.0,0,6.612041034833092,5.937536205082426,2.1972245773362196,0.0,0.0,adult,b,1,F,P,c,1,False
Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,old,b,1,D,S,a,1,True
Mars,1,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,child,b,2,D,S,a,1,True
Mars,1,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,3,D,S,a,1,True
Earth,0,TRAPPIST-1e,44.0,0,0.0,0.0,1.791759469228055,3.4339872044851463,6.656726524178391,old,b,1,G,P,c,0,False
Mars,0,TRAPPIST-1e,40.0,0,7.146772179452637,0.0,4.330733340286331,0.0,1.6094379124341003,adult,b,1,F,S,c,1,False
Earth,0,TRAPPIST-1e,38.0,0,6.642486801367256,3.6635616461296463,0.0,0.0,0.0,adult,b,1,F,P,c,0,False
Earth,0,PSO J318.5-22,22.0,0,1.0986122886681098,3.8501476017100584,0.0,6.182084906716632,4.219507705176107,adult,b,1,F,S,c,0,False
Mars,0,TRAPPIST-1e,32.0,0,7.485491608030754,0.0,6.484635235635252,6.364750756851911,0.0,adult,b,1,D,P,a,1,False
Mars,0,TRAPPIST-1e,16.0,0,7.6577552711348655,0.0,5.860786223465865,0.0,6.804614520062624,child,b,2,D,P,a,1,False
Mars,0,TRAPPIST-1e,33.0,0,6.618738983517219,4.875197323201151,6.954638864880987,6.129050210060545,0.0,adult,b,1,D,S,a,1,False
Europa,0,TRAPPIST-1e,38.0,0,3.044522437723423,8.284251797621916,5.0369526024136295,5.638354669333745,7.423568444259167,adult,b,1,B,S,a,1,False
Earth,0,TRAPPIST-1e,23.0,0,0.0,6.693323668269949,0.0,1.0986122886681098,0.0,adult,b,1,G,P,c,0,True
Earth,0,TRAPPIST-1e,16.0,0,1.3862943611198906,6.39024066706535,0.0,2.302585092994046,5.7745515455444085,child,b,1,G,P,c,0,True
Earth,0,PSO J318.5-22,16.0,0,6.1779441140506,0.0,5.117993812416755,0.0,4.812184355372417,child,b,1,G,P,c,1,False
Earth,0,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,child,b,2,G,P,c,0,False
Earth,0,TRAPPIST-1e,22.0,0,0.0,6.715383386334681,0.0,0.0,6.021023349349527,adult,b,3,F,P,c,0,False
Earth,0,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,7.3427791893318455,old,b,4,F,P,c,0,False
Earth,1,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,5,G,P,c,0,True
Earth,0,TRAPPIST-1e,22.0,0,0.0,6.617402977974478,2.1972245773362196,0.0,5.752572638825633,adult,b,1,F,P,c,1,False
Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,child,b,1,F,P,c,1,True
Mars,0,TRAPPIST-1e,30.0,0,4.9344739331306915,0.0,5.342334251964811,6.859614903654202,0.0,adult,b,2,E,P,b,1,False
Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,child,b,3,F,P,c,1,True
Mars,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,child,b,4,F,P,c,1,True
Mars,0,TRAPPIST-1e,41.0,0,5.10594547390058,0.0,7.017506142941256,0.6931471805599453,2.9444389791664403,old,b,1,E,S,b,1,False
Earth,0,TRAPPIST-1e,39.0,0,0.0,6.721425700790643,0.0,0.6931471805599453,0.0,adult,b,1,F,S,c,0,True
Earth,0,TRAPPIST-1e,37.0,0,5.966146739123692,0.0,0.6931471805599453,8.122668023346407,1.3862943611198906,adult,b,1,G,S,c,0,False
Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,D,S,a,1,True
Mars,0,TRAPPIST-1e,49.0,0,6.315358001522335,0.0,2.0794415416798357,0.0,5.214935757608986,old,b,1,F,P,c,0,False
Mars,0,TRAPPIST-1e,28.0,0,4.962844630259907,0.0,7.538494999413465,4.143134726391533,0.0,adult,b,2,E,P,b,1,True
Mars,0,PSO J318.5-22,13.0,0,5.883322388488279,4.189654742026425,6.396929655216146,6.517671272912275,0.0,child,b,1,F,P,c,1,False
Mars,0,TRAPPIST-1e,64.0,0,6.152732694704104,6.55250788703459,1.0986122886681098,0.6931471805599453,0.0,old,b,2,E,P,b,1,False
Earth,0,PSO J318.5-22,24.0,0,0.6931471805599453,0.0,2.4849066497880004,0.0,6.5998704992128365,adult,b,1,F,S,c,0,False
Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,child,b,1,F,P,c,1,True
Mars,0,TRAPPIST-1e,18.0,0,8.148734808937169,0.0,5.37989735354046,0.0,0.0,child,b,2,F,P,c,1,False
Mars,0,TRAPPIST-1e,25.0,0,6.855408798609928,0.0,0.6931471805599453,5.14166355650266,0.0,adult,b,3,F,P,c,1,False
Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,P,c,0,False
Earth,0,55 Cancri e,33.0,0,1.0986122886681098,0.0,0.0,5.201255653704905,6.580639137284949,adult,b,1,E,S,b,0,True
Earth,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,P,c,1,True
Mars,0,TRAPPIST-1e,50.0,0,6.741700694652055,0.0,5.638354669333745,5.638354669333745,0.0,old,b,1,F,P,c,1,False
Earth,0,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,1.0986122886681098,6.71901315438526,adult,b,1,G,P,c,0,False
Mars,0,TRAPPIST-1e,44.0,0,7.145196134997171,2.9444389791664403,0.0,1.3862943611198906,0.0,old,b,1,F,P,c,1,True
Earth,1,PSO J318.5-22,52.0,0,0.0,0.0,0.0,0.0,0.0,old,b,1,G,P,c,0,False
Earth,1,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,child,b,1,G,S,c,0,True
Earth,0,55 Cancri e,30.0,0,0.0,4.0943445622221,2.9444389791664403,6.461468176353717,0.0,adult,b,2,F,S,c,0,False
Earth,0,TRAPPIST-1e,27.0,0,7.01211529430638,0.0,0.0,0.0,0.0,adult,b,3,F,S,c,0,False
Europa,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,B,S,a,1,True
Earth,0,55 Cancri e,13.0,0,1.6094379124341003,4.605170185988092,0.6931471805599453,0.0,6.39024066706535,child,b,1,F,P,c,0,False
Earth,0,TRAPPIST-1e,61.0,0,0.0,3.9889840465642745,6.70196036600254,1.3862943611198906,0.0,old,b,1,F,P,c,1,False
Earth,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,P,c,0,True
Mars,1,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,child,b,1,F,P,c,1,True
Mars,0,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,2,F,P,c,1,True
Earth,1,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,child,b,1,G,P,c,0,True
Earth,0,PSO J318.5-22,21.0,0,0.0,6.548219102762372,0.0,0.0,0.0,adult,b,1,F,P,c,0,True
Europa,0,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,C,S,a,1,True
Earth,0,55 Cancri e,28.0,0,0.0,2.302585092994046,0.0,7.016609683894219,1.791759469228055,adult,b,1,F,S,c,1,False
Mars,0,TRAPPIST-1e,27.0,0,6.744059186311348,7.311886164077165,1.0986122886681098,0.0,0.0,adult,b,1,E,P,b,1,False
Mars,0,55 Cancri e,13.0,0,9.202409001649903,0.0,5.198497031265826,4.875197323201151,6.349138991379798,child,b,1,E,P,b,1,False
Earth,0,TRAPPIST-1e,39.0,0,0.0,0.6931471805599453,0.0,6.606650186198215,0.0,adult,b,1,F,P,c,1,False
Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,6.8885724595653635,2.0794415416798357,0.0,adult,b,1,E,S,b,0,False
Europa,0,TRAPPIST-1e,38.0,0,0.0,5.8522024797744745,0.0,7.343426229147367,7.690743163541872,adult,b,1,C,S,a,1,False
Mars,0,TRAPPIST-1e,20.0,0,6.194405391104672,4.844187086458591,6.498282149476434,5.3706380281276624,0.0,adult,b,1,F,P,c,1,False
Earth,0,TRAPPIST-1e,21.0,0,6.586171654854675,0.0,0.0,0.0,0.0,adult,b,1,F,S,c,0,True
Mars,0,TRAPPIST-1e,27.0,0,0.6931471805599453,0.6931471805599453,7.69484807238461,5.921578419643816,0.0,adult,b,1,F,P,c,0,False
Mars,0,TRAPPIST-1e,49.0,0,5.424950017481403,2.4849066497880004,1.0986122886681098,7.365812837209472,0.0,old,b,2,F,P,c,1,False
Mars,1,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,child,b,3,F,P,c,1,True
Europa,1,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0,old,b,1,B,P,a,1,True
Europa,0,55 Cancri e,33.0,1,0.0,7.295735072749282,6.993932975223189,8.648396877031582,7.2909747781429814,adult,b,2,B,P,a,1,False
Europa,0,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,child,b,3,B,P,a,0,True
Europa,0,55 Cancri e,35.0,0,0.0,8.437933510430605,0.0,5.783825182329737,9.397815294010933,adult,b,4,B,P,a,1,False
Europa,0,TRAPPIST-1e,46.0,0,0.0,8.417372856134026,8.047269558970672,5.497168225293202,8.952993499320474,old,b,5,B,P,a,1,False
Earth,0,TRAPPIST-1e,31.0,0,7.902487437162855,3.091042453358316,0.0,0.0,0.6931471805599453,adult,b,1,F,S,c,0,False
Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,B,S,a,1,True
Europa,1,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,A,P,a,0,True
Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,P,c,0,False
Earth,0,TRAPPIST-1e,57.0,0,6.530877627725885,5.4351765492652335,0.0,0.0,5.4351765492652335,old,b,1,G,S,c,0,False
Earth,0,PSO J318.5-22,37.0,0,0.0,0.0,6.327936783729195,2.4849066497880004,0.0,adult,b,1,F,S,c,0,True
Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,P,d,1,True
Earth,0,TRAPPIST-1e,43.0,0,0.0,0.0,0.6931471805599453,0.22314355131420976,0.0,old,b,1,F,P,c,0,False
Earth,0,TRAPPIST-1e,49.0,0,6.928537818164665,0.0,1.0986122886681098,1.0986122886681098,0.0,old,b,1,G,S,c,0,True
Earth,0,TRAPPIST-1e,17.0,0,0.0,5.017279836814924,5.117993812416755,6.3473892096560105,0.0,child,b,1,G,S,c,0,True
Mars,0,TRAPPIST-1e,29.0,0,6.251903883165888,0.0,2.3978952727983707,7.1276936993473985,0.0,adult,b,1,F,S,c,1,False
Earth,1,55 Cancri e,36.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,S,c,0,True
Europa,0,TRAPPIST-1e,37.0,0,3.4657359027997265,9.138629524422182,0.0,6.807934943699926,9.324918276683619,adult,b,1,C,S,a,0,False
Earth,0,PSO J318.5-22,17.0,0,1.0986122886681098,0.0,0.0,0.0,6.525029657843462,child,b,1,F,P,c,0,False
Mars,1,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,old,b,1,F,S,c,1,True
Earth,0,TRAPPIST-1e,20.0,0,0.0,2.302585092994046,4.418840607796598,2.70805020110221,6.558197802812269,adult,b,1,G,P,c,0,False
Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,F,P,c,1,True
Europa,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,B,P,a,1,True
Europa,0,TRAPPIST-1e,15.0,0,0.0,3.1354942159291497,8.82555985506085,0.0,6.2766434893416445,child,b,2,B,P,a,1,True
Europa,0,TRAPPIST-1e,53.0,0,0.0,8.800113946766308,0.0,8.52674740422105,4.6913478822291435,old,b,3,B,P,a,1,False
Europa,1,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,0.0,old,b,4,B,P,a,1,True
Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,child,b,1,G,P,c,0,True
Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,child,b,2,G,P,c,1,False
Mars,0,TRAPPIST-1e,26.0,0,6.501289670540389,4.343805421853684,6.320318552844306,7.2991214627108,0.0,adult,b,1,F,P,c,1,False
Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,6.214608098422191,5.655991810819852,4.6443908991413725,adult,b,1,G,S,c,0,False
Earth,0,TRAPPIST-1e,23.0,0,0.0,6.313548046277095,4.0943445622221,6.580639137284949,2.70805020110221,adult,b,1,F,S,c,0,False
Earth,0,TRAPPIST-1e,22.0,0,6.490723534502507,0.0,0.0,5.087596335232384,1.3862943611198906,adult,b,1,F,S,c,1,True
Earth,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,P,c,0,True
Europa,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,child,b,1,B,S,a,1,True
Europa,0,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,2,B,S,a,1,True
Earth,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,S,c,1,True
Mars,0,55 Cancri e,21.0,0,8.301025253838453,0.0,3.871201010907891,4.430816798843313,0.0,adult,b,1,D,P,a,1,False
Earth,0,TRAPPIST-1e,35.0,0,6.555356891810665,4.653960350157523,1.791759469228055,4.343805421853684,0.0,adult,b,1,G,S,c,0,True
Earth,0,TRAPPIST-1e,22.0,0,4.962844630259907,7.176254532017144,0.0,0.0,0.0,adult,b,1,F,P,c,0,False
Europa,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,D,S,a,0,True
Mars,0,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,E,S,b,1,False
Earth,0,TRAPPIST-1e,50.0,0,0.0,5.883322388488279,0.0,6.431331081933479,1.6094379124341003,old,b,1,G,P,c,1,False
Earth,0,TRAPPIST-1e,27.0,0,0.0,0.0,6.68586094706836,0.0,0.0,adult,b,1,F,S,c,0,True
Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,S,c,0,True
Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,child,b,1,G,P,c,1,True
Earth,0,PSO J318.5-22,25.0,0,3.6888794541139363,6.013103722211463,5.135798437050262,3.044522437723423,7.247080584585756,adult,b,2,E,P,b,0,False
Europa,0,55 Cancri e,31.0,0,0.0,5.420534999272286,0.0,5.71042701737487,8.316544717929398,adult,b,1,A,S,a,1,False
Europa,0,55 Cancri e,27.0,0,0.0,9.007367027451355,6.951772164398911,6.551080335043404,3.8501476017100584,adult,b,2,B,S,a,1,True
Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,child,b,1,G,S,c,0,True
Earth,1,PSO J318.5-22,2.0,0,0.0,0.0,0.0,0.0,0.0,child,b,2,G,S,c,0,True
Earth,0,TRAPPIST-1e,27.0,0,0.0,1.9459101490553132,0.0,6.703188113240863,4.68213122712422,adult,b,3,G,S,c,1,True
Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,child,b,4,G,S,c,1,True
Earth,0,TRAPPIST-1e,22.0,0,6.63200177739563,0.0,3.8501476017100584,0.0,0.0,adult,b,1,F,P,c,0,False
Mars,0,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,E,S,b,1,False
Earth,0,TRAPPIST-1e,56.0,0,0.0,1.6094379124341003,6.658011045870748,0.0,0.0,old,b,1,G,S,c,1,True
Earth,0,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,6.517671272912275,4.8283137373023015,adult,b,1,F,S,c,0,False
Earth,0,55 Cancri e,42.0,0,3.4657359027997265,0.0,0.0,6.455198563340122,0.0,old,b,1,E,S,b,1,True
Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,6.556778356158042,0.0,adult,b,2,F,S,c,1,True
Earth,0,TRAPPIST-1e,27.0,0,6.2324480165505225,6.373319789577012,2.302585092994046,5.6222108209623896,0.0,adult,b,3,F,S,c,0,True
Earth,0,PSO J318.5-22,29.0,0,0.0,0.0,3.044522437723423,0.0,5.998936561946683,adult,b,1,G,P,c,1,False
Earth,0,55 Cancri e,36.0,0,4.454347296253507,0.0,6.302618975744905,2.772588722239781,0.0,adult,b,1,F,S,c,0,True
Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,1.6094379124341003,4.983606621708336,3.644143560272545,adult,b,1,F,S,c,0,False
Earth,1,TRAPPIST-1e,64.0,0,0.0,0.0,0.0,0.0,0.0,old,b,2,G,S,c,1,True
Earth,0,TRAPPIST-1e,19.0,0,0.6931471805599453,0.6931471805599453,6.087342747376315,0.0,7.470793774195062,adult,b,1,G,P,c,0,False
Earth,1,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0,child,b,2,G,P,c,0,False
Earth,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,old,b,3,G,P,c,0,False
Earth,1,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,child,b,4,G,P,c,0,True
Earth,0,TRAPPIST-1e,18.0,0,0.0,5.666426688112432,3.58351893845611,0.0,6.077642243349034,child,b,1,F,P,c,0,False
Europa,0,55 Cancri e,39.0,0,8.638702608813434,4.890349128221754,0.0,0.6931471805599453,7.503840746698951,adult,b,1,C,P,a,0,False
Mars,0,TRAPPIST-1e,37.0,0,2.3978952727983707,3.044522437723423,6.767343125265392,4.7535901911063645,0.0,adult,b,1,E,P,b,1,False
Mars,1,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,old,b,2,F,P,c,1,True
Mars,0,PSO J318.5-22,43.0,0,6.706862336602747,0.0,6.42648845745769,0.0,0.0,old,b,1,F,P,c,0,False
Mars,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,2,F,P,c,1,True
Earth,0,TRAPPIST-1e,20.0,0,3.7376696182833684,5.407171771460119,0.0,3.784189633918261,6.400257445308821,adult,b,1,G,S,c,1,True
Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,child,b,2,G,S,c,0,True
Earth,0,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0,child,b,3,G,S,c,0,True
Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,F,S,c,1,True
Mars,0,TRAPPIST-1e,50.0,0,6.53813982376767,0.0,3.4339872044851463,6.637258031284457,6.061456918928017,old,b,1,F,S,c,1,False
Mars,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,old,b,1,F,P,c,1,True
Mars,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,child,b,2,F,P,c,1,True
Europa,0,TRAPPIST-1e,26.0,0,0.0,7.367708572374371,0.0,5.4510384535657,8.99230873254815,adult,b,1,B,P,a,1,False
Earth,0,TRAPPIST-1e,21.0,0,3.6888794541139363,5.8888779583328805,0.0,4.612642200826793,0.0,adult,b,1,E,S,b,0,True
Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,F,P,c,1,True
Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,C,P,a,1,True
Mars,0,TRAPPIST-1e,27.0,1,7.356279876550748,0.0,0.0,0.0,4.983606621708336,adult,b,1,F,P,c,1,False
Earth,0,PSO J318.5-22,34.0,0,0.0,0.0,6.542471960506805,1.3862943611198906,4.356708826689592,adult,b,1,G,S,c,0,True
Earth,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,child,b,2,G,S,c,1,True
Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,child,b,3,G,S,c,0,True
Europa,0,55 Cancri e,28.0,0,6.311734809152915,8.557182839632397,0.0,7.716460800176355,7.393263094763838,adult,b,1,D,P,a,1,False
Earth,0,TRAPPIST-1e,33.0,0,4.852030263919617,6.61472560020376,2.302585092994046,0.0,0.0,adult,b,1,G,S,c,0,True
Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,P,c,0,True
Mars,0,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,F,P,c,1,False
Mars,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,child,b,2,F,P,c,1,True
Mars,0,TRAPPIST-1e,60.0,0,3.9512437185814275,2.3978952727983707,6.626717749249025,7.253470382684528,4.927253685157205,old,b,3,F,P,c,1,False
Earth,0,TRAPPIST-1e,43.0,0,0.6931471805599453,0.0,5.365976015021851,2.0794415416798357,6.553933404025811,old,b,1,G,S,c,0,True
Earth,0,TRAPPIST-1e,27.0,0,0.0,0.6931471805599453,6.504288173536645,6.8001700683022,3.784189633918261,adult,b,1,E,S,b,0,False
Earth,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,P,c,1,True
Earth,1,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,S,c,0,True
Mars,0,TRAPPIST-1e,57.0,0,7.436617265234227,0.0,6.914730892718563,0.0,3.332204510175204,old,b,1,D,S,a,1,False
Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,A,P,a,1,True
Europa,0,TRAPPIST-1e,28.0,0,0.0,5.170483995038151,0.0,5.3706380281276624,8.917578753781104,adult,b,2,A,P,a,1,False
Europa,0,TRAPPIST-1e,42.0,0,0.0,6.792344427470809,7.982757702011113,5.8664680569332965,8.496786381638575,old,b,3,A,P,a,1,False
Europa,0,TRAPPIST-1e,43.0,0,2.0794415416798357,6.20455776256869,7.813591552952433,6.095824562432225,4.276666119016055,old,b,4,A,P,a,1,False
Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,C,P,a,1,True
Europa,0,55 Cancri e,72.0,0,7.802209316247118,8.014335737299424,0.0,6.558197802812269,3.044522437723423,old,b,1,E,P,b,1,False
Europa,0,TRAPPIST-1e,49.0,0,0.0,8.292047637431354,5.700443573390687,5.66988092298052,7.916078096302786,old,b,1,B,P,a,1,False
Europa,1,55 Cancri e,29.0,1,0.0,0.0,0.0,0.0,0.0,adult,b,2,B,P,a,1,True
Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,child,b,1,G,P,c,0,False
Earth,0,55 Cancri e,26.0,0,0.0,6.008813185442595,0.0,0.0,6.222576268071369,adult,b,1,G,S,c,0,True
Mars,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,F,P,c,1,True
Earth,0,55 Cancri e,18.0,0,6.620073206530356,0.0,4.31748811353631,0.0,0.0,child,b,1,F,P,c,1,False
Earth,0,55 Cancri e,14.0,0,6.5722825426940075,5.472270673671475,0.0,6.376726947898627,0.6931471805599453,child,b,1,F,P,c,1,False
Mars,0,TRAPPIST-1e,44.0,0,6.369900982828227,0.0,5.407171771460119,0.0,7.353081920515432,old,b,1,F,P,c,1,False
Mars,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,2,F,P,c,1,True
Earth,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,child,b,1,G,P,c,0,True
Earth,1,PSO J318.5-22,36.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,G,S,c,0,True
Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,adult,b,1,B,S,a,0,True
Earth,0,TRAPPIST-1e,35.0,0,6.625392368007956,5.817111159963204,0.6931471805599453,5.855071922202427,0.0,adult,b,1,G,P,c,0,False
Europa,0,TRAPPIST-1e,52.0,0,1.791759469228055,8.164794804244766,3.4657359027997265,6.400257445308821,2.6390573296152584,old,b,1,D,S,a,0,True
Earth,0,PSO J318.5-22,22.0,0,6.535241271013659,1.791759469228055,4.394449154672439,0.0,0.0,adult,b,1,G,P,c,1,False
Earth,0,TRAPPIST-1e,34.0,0,5.5053315359323625,0.0,6.297109319933935,0.0,2.995732273553991,adult,b,2,F,P,c,0,True
Earth,0,PSO J318.5-22,37.0,0,0.0,0.0,1.9459101490553132,6.616065185132817,0.6931471805599453,adult,b,1,G,P,c,0,False
Earth,0,55 Cancri e,22.0,0,6.484635235635252,1.0986122886681098,4.430816798843313,0.0,0.0,adult,b,1,F,P,c,0,False
Earth,0,TRAPPIST-1e,26.0,0,0.0,6.668228248417403,0.0,2.4849066497880004,4.430816798843313,adult,b,1,F,P,c,1,True
Earth,0,55 Cancri e,14.0,0,6.3818160174060985,2.302585092994046,0.0,0.0,5.262690188904886,child,b,1,E,S,b,0,False
Mars,1,55 Cancri e,53.0,0,0.0,0.0,0.0,0.0,0.0,old,b,1,F,P,c,1,True
Earth,0,TRAPPIST-1e,17.0,0,0.0,6.714170529909472,0.0,7.063903961472068,2.70805020110221,child,b,1,F,P,c,0,False
Earth,0,TRAPPIST-1e,30.0,0,0.0,0.6931471805599453,0.0,6.769641976852503,0.0,adult,b,1,F,S,c,1,False
Europa,0,TRAPPIST-1e,65.0,0,0.0,6.583409222158765,5.713732805509369,4.6443908991413725,7.886081401775745,old,b,1,D,P,a,1,False
Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,6.2166061010848646,1.0986122886681098,5.342334251964811,adult,b,1,G,S,c,1,True
Europa,0,55 Cancri e,36.0,0,5.942799375126701,6.532334292222349,0.0,5.69035945432406,7.129297548929373,adult,b,1,E,S,b,1,False
Earth,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,child,b,1,G,S,c,0,True
Earth,0,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,child,b,2,G,S,c,0,True
