home_planet,cryo_sleep,destination,age,vip,room_service,food_court,shopping_mall,spa,vr_deck,group,number_in_group,deck,num_in_cabin,side,total_spending,age_category,gender
Europa,False,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,245,1,C,6,P,3578.0,old_adult,0.0
Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,82,2,F,16,P,0.0,child,1.0
Europa,False,TRAPPIST-1e,32.0,False,0.0,410.0,6.0,3929.0,764.0,110,1,F,0,S,5109.0,middle_adult,1.0
Europa,False,TRAPPIST-1e,27.0,False,2664.0,15.0,0.0,109.0,2.0,6729,3,A,82,S,2790.0,young_adult,1.0
Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,4108,1,B,158,S,0.0,old_adult,1.0
Earth,False,TRAPPIST-1e,23.0,False,1616.0,0.0,1.0,0.0,2.0,4076,1,E,250,P,1619.0,young_adult,1.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,3.0,486.0,0.0,228.0,4315,1,E,272,P,717.0,young_adult,0.0
Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,1829,5,D,56,P,0.0,young_adult,1.0
Europa,False,TRAPPIST-1e,35.0,False,345.0,4514.0,0.0,0.0,421.0,6618,1,C,246,S,5280.0,middle_adult,0.0
Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,2255,2,C,75,P,0.0,middle_adult,1.0
Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,7679,1,G,1232,P,0.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,1125.0,0.0,0.0,993.0,4656,1,F,875,S,2118.0,young_adult,0.0
Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,5450,1,G,877,P,0.0,child,0.0
Europa,False,TRAPPIST-1e,28.0,False,0.0,4780.0,1761.0,1.0,247.0,5960,1,C,222,S,6789.0,young_adult,1.0
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,1962,3,G,316,P,0.0,child,1.0
Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,6302,4,F,0,S,0.0,child,0.0
Europa,False,TRAPPIST-1e,32.0,False,0.0,163.0,0.0,6953.0,50.0,7219,6,C,235,P,7166.0,middle_adult,1.0
Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,7121,1,B,269,S,0.0,young_adult,1.0
Mars,False,TRAPPIST-1e,19.0,False,285.0,54.0,1246.0,102.0,0.0,1709,7,F,326,S,1687.0,young_adult,1.0
Earth,False,PSO J318.5-22,59.0,False,400.0,0.0,126.0,0.0,158.0,4006,3,F,759,S,684.0,old_adult,1.0
Earth,False,55 Cancri e,13.0,False,0.0,7.0,0.0,339.0,359.0,636,1,F,136,P,705.0,child,0.0
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,8602,3,G,1396,P,0.0,young_adult,1.0
Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,5773,1,C,217,S,0.0,old_adult,1.0
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,1156,2,B,47,S,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,21.0,False,3.0,1.0,0.0,1494.0,110.0,4370,1,F,0,S,1608.0,young_adult,0.0
Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,154.0,22.0,820.0,2807,1,E,171,P,996.0,middle_adult,0.0
Earth,False,55 Cancri e,51.0,False,6.0,0.0,706.0,0.0,0.0,5097,3,F,1039,P,712.0,old_adult,0.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,80.0,106.0,344.0,0.0,7914,2,G,1278,P,530.0,young_adult,1.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,807.0,0.0,2.0,9188,1,G,1481,S,809.0,young_adult,0.0
Europa,False,55 Cancri e,50.0,False,0.0,4558.0,0.0,1.0,267.0,4441,3,B,144,P,4826.0,old_adult,1.0
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,182,1,C,3,P,0.0,young_adult,1.0
Mars,False,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,221,1,E,13,S,2356.0,young_adult,1.0
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,2562,1,F,526,P,0.0,young_adult,1.0
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,4719,1,E,305,S,0.0,middle_adult,1.0
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,5626,1,G,911,S,0.0,young_adult,1.0
Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,899,2,G,130,P,0.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,699.0,0.0,0.0,3182,1,F,600,S,699.0,young_adult,0.0
Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,1552.0,0.0,0.0,5877,1,F,1121,S,1552.0,young_adult,0.0
Mars,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,8616,2,F,1767,P,0.0,young_adult,1.0
Europa,True,TRAPPIST-1e,63.0,False,0.0,0.0,0.0,0.0,0.0,2607,1,B,99,S,0.0,old_adult,1.0
Europa,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,1306,2,B,56,S,0.0,child,1.0
Earth,False,PSO J318.5-22,19.0,False,40.0,0.0,77.0,572.0,0.0,7385,1,F,1417,S,689.0,young_adult,0.0
Mars,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,8318,4,F,1711,P,0.0,child,1.0
Earth,False,TRAPPIST-1e,28.0,False,0.0,7.0,6.0,0.0,482.0,9184,1,G,1480,S,495.0,young_adult,1.0
Mars,False,TRAPPIST-1e,23.0,False,2210.0,0.0,89.0,0.0,0.0,1709,2,D,61,S,2299.0,young_adult,1.0
Earth,False,PSO J318.5-22,23.0,False,40.0,15.0,30.0,0.0,637.0,4140,1,F,851,P,722.0,young_adult,1.0
Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,8961,5,G,1455,P,0.0,child,0.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,19.0,785.0,4830,1,F,983,P,804.0,young_adult,1.0
Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,6111,3,F,0,S,0.0,young_adult,1.0
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,4128,2,F,846,P,0.0,child,1.0
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,3966,3,G,649,P,0.0,child,1.0
Mars,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,5530,2,F,1144,P,0.0,middle_adult,1.0
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,5768,2,B,193,P,0.0,young_adult,1.0
Mars,False,TRAPPIST-1e,16.0,False,271.0,0.0,2251.0,117.0,0.0,5234,1,F,1067,P,2639.0,child,0.0
Earth,False,TRAPPIST-1e,45.0,False,0.0,9.0,0.0,857.0,16.0,2930,1,G,474,P,882.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,912.0,41.0,8932,1,F,1727,S,953.0,young_adult,0.0
Earth,False,TRAPPIST-1e,20.0,False,65.0,905.0,0.0,0.0,0.0,1216,1,G,182,P,970.0,young_adult,0.0
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,8939,1,G,1441,S,0.0,young_adult,0.0
Earth,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,7904,1,F,0,S,0.0,old_adult,1.0
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,8306,2,G,1351,P,0.0,young_adult,0.0
Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,5039,2,F,958,S,0.0,child,0.0
Europa,False,55 Cancri e,55.0,False,114.0,222.0,0.0,2575.0,2919.0,6432,1,D,202,P,5830.0,old_adult,1.0
Mars,False,TRAPPIST-1e,53.0,False,204.0,142.0,380.0,38.0,1.0,4748,1,D,149,S,765.0,old_adult,1.0
Mars,False,TRAPPIST-1e,27.0,True,661.0,0.0,991.0,46.0,0.0,4160,1,F,783,S,1698.0,young_adult,1.0
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,7425,1,G,1200,P,0.0,young_adult,0.0
Europa,False,55 Cancri e,34.0,False,0.0,7221.0,0.0,288.0,2275.0,4371,5,C,158,S,9784.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,2020.0,323.0,0.0,1458,1,G,223,S,2343.0,old_adult,0.0
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,8524,1,B,333,S,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,2019.0,117.0,8809,1,F,1817,P,2136.0,young_adult,0.0
Mars,False,TRAPPIST-1e,29.0,True,3887.0,0.0,0.0,12.0,0.0,686,2,D,30,P,3899.0,young_adult,1.0
Earth,False,TRAPPIST-1e,41.0,False,324.0,2.0,0.0,7.0,26.0,828,2,F,159,S,359.0,middle_adult,0.0
Mars,False,55 Cancri e,21.0,False,0.0,0.0,0.0,1.0,378.0,7292,1,D,220,S,379.0,young_adult,0.0
Earth,False,TRAPPIST-1e,30.0,False,628.0,0.0,544.0,0.0,126.0,5939,1,E,385,S,1298.0,young_adult,0.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,729.0,0.0,75.0,8319,1,F,1712,P,804.0,young_adult,0.0
Earth,False,TRAPPIST-1e,31.0,False,470.0,0.0,0.0,182.0,52.0,6796,1,G,1104,P,704.0,middle_adult,1.0
Earth,False,55 Cancri e,29.0,False,143.0,548.0,0.0,0.0,0.0,2748,1,F,529,S,691.0,young_adult,0.0
Mars,False,TRAPPIST-1e,30.0,False,1851.0,0.0,378.0,0.0,155.0,4061,1,D,130,S,2384.0,young_adult,1.0
Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,2822,3,G,450,S,0.0,child,0.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,4.0,0.0,965.0,1431,1,G,221,P,969.0,young_adult,0.0
Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,6398,1,G,1030,P,0.0,young_adult,1.0
Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,7091,1,G,1142,P,0.0,middle_adult,0.0
Mars,False,TRAPPIST-1e,48.0,False,639.0,412.0,110.0,0.0,0.0,2528,1,F,487,S,1161.0,old_adult,1.0
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,6578,1,E,438,S,0.0,young_adult,1.0
Mars,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,4368,1,F,900,P,0.0,middle_adult,1.0
Europa,False,55 Cancri e,38.0,True,0.0,1577.0,0.0,425.0,4359.0,3001,1,C,101,P,6361.0,middle_adult,0.0
Earth,False,55 Cancri e,22.0,False,0.0,0.0,0.0,1600.0,168.0,5088,1,F,972,S,1768.0,young_adult,1.0
Europa,False,TRAPPIST-1e,36.0,False,10.0,2478.0,2080.0,19.0,328.0,7094,1,E,454,P,4915.0,middle_adult,1.0
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,7388,1,G,1198,S,0.0,young_adult,0.0
Mars,False,TRAPPIST-1e,28.0,False,3.0,0.0,0.0,327.0,2054.0,3553,1,F,0,S,2384.0,young_adult,1.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,1.0,95.0,605.0,7343,1,F,1412,S,701.0,young_adult,0.0
Mars,False,TRAPPIST-1e,45.0,True,1093.0,950.0,341.0,0.0,0.0,8541,1,D,266,P,2384.0,middle_adult,1.0
Earth,False,PSO J318.5-22,21.0,False,4.0,3.0,149.0,17.0,442.0,8580,1,G,1379,S,615.0,young_adult,1.0
Europa,False,TRAPPIST-1e,79.0,False,0.0,0.0,0.0,2210.0,2.0,642,3,C,25,S,2212.0,old_adult,1.0
Mars,False,TRAPPIST-1e,50.0,False,118.0,0.0,1041.0,0.0,0.0,6911,1,F,1323,S,1159.0,old_adult,1.0
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,2760,3,G,438,S,0.0,child,0.0
Mars,False,TRAPPIST-1e,27.0,False,2502.0,0.0,44.0,23.0,29.0,8530,1,F,1640,S,2598.0,young_adult,1.0
Earth,False,TRAPPIST-1e,25.0,False,64.0,0.0,0.0,660.0,0.0,2496,1,F,481,S,724.0,young_adult,1.0
Mars,False,TRAPPIST-1e,21.0,False,354.0,113.0,0.0,487.0,0.0,3592,2,E,215,P,954.0,young_adult,1.0
Earth,False,TRAPPIST-1e,31.0,False,13.0,0.0,0.0,679.0,0.0,5662,2,F,1080,S,692.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,27.0,False,928.0,20.0,0.0,0.0,0.0,1811,2,F,347,S,948.0,young_adult,1.0
Europa,False,55 Cancri e,39.0,False,0.0,60.0,0.0,310.0,4674.0,6858,3,B,229,P,5044.0,middle_adult,1.0
Europa,False,TRAPPIST-1e,45.0,False,3.0,2344.0,1100.0,498.0,0.0,3229,1,B,118,S,3945.0,middle_adult,1.0
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,4402,1,G,725,P,0.0,young_adult,0.0
Earth,True,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,8322,2,C,312,S,0.0,old_adult,1.0
Europa,False,TRAPPIST-1e,50.0,False,5.0,809.0,0.0,309.0,731.0,1892,1,D,59,P,1854.0,old_adult,1.0
Earth,False,TRAPPIST-1e,30.0,False,8.0,752.0,0.0,0.0,687.0,9235,1,F,1789,S,1447.0,young_adult,0.0
Earth,False,55 Cancri e,37.0,False,426.0,0.0,2.0,194.0,308.0,4516,1,F,848,S,930.0,middle_adult,0.0
Europa,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,849,1,B,32,S,0.0,young_adult,1.0
Europa,False,55 Cancri e,27.0,False,0.0,7767.0,0.0,15.0,2453.0,923,1,C,38,S,10235.0,young_adult,1.0
Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,3922,1,G,641,P,0.0,middle_adult,0.0
Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,5580,1,G,902,S,0.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,70.0,False,390.0,0.0,0.0,0.0,518.0,5719,1,G,918,P,908.0,old_adult,1.0
Earth,False,55 Cancri e,22.0,False,0.0,0.0,21.0,0.0,0.0,1052,1,F,198,S,21.0,young_adult,0.0
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,8060,2,F,1541,S,0.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,47.0,False,448.0,0.0,891.0,0.0,235.0,5971,1,F,1230,P,1574.0,old_adult,1.0
Earth,False,TRAPPIST-1e,52.0,False,0.0,0.0,47.0,2059.0,0.0,7514,1,F,1555,P,2106.0,old_adult,1.0
Earth,False,TRAPPIST-1e,42.0,False,55.0,0.0,1503.0,0.0,0.0,3773,2,F,711,S,1558.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,20.0,False,9.0,0.0,1540.0,0.0,0.0,7379,1,F,1416,S,1549.0,young_adult,1.0
Europa,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,6827,4,A,84,S,0.0,child,1.0
Mars,False,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,233,1,F,45,S,1750.0,middle_adult,0.0
Europa,False,TRAPPIST-1e,33.0,False,0.0,3624.0,0.0,1537.0,498.0,7161,1,E,476,S,5659.0,middle_adult,1.0
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,1368,1,G,208,P,0.0,young_adult,0.0
Europa,False,TRAPPIST-1e,48.0,False,0.0,12.0,0.0,7967.0,15.0,3412,1,B,107,P,7994.0,old_adult,0.0
Europa,False,TRAPPIST-1e,37.0,False,27.0,654.0,10.0,881.0,9568.0,607,1,C,22,P,11140.0,middle_adult,1.0
Europa,False,TRAPPIST-1e,27.0,False,1.0,767.0,0.0,13104.0,3657.0,2801,1,B,87,P,17529.0,young_adult,1.0
Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,3883,1,B,150,S,0.0,young_adult,1.0
Earth,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,44,1,G,3,P,0.0,old_adult,0.0
Europa,False,TRAPPIST-1e,32.0,False,0.0,1285.0,0.0,3030.0,334.0,8646,2,C,325,S,4649.0,middle_adult,1.0
Europa,False,55 Cancri e,37.0,False,0.0,439.0,0.0,3198.0,6.0,1308,3,E,94,S,3643.0,middle_adult,0.0
Europa,False,55 Cancri e,18.0,False,0.0,4715.0,0.0,36.0,995.0,8948,2,B,342,S,5746.0,young_adult,1.0
Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,5242,1,G,854,S,0.0,old_adult,0.0
Mars,False,TRAPPIST-1e,49.0,False,1417.0,0.0,531.0,1348.0,192.0,4045,1,D,135,P,3488.0,old_adult,1.0
Europa,False,TRAPPIST-1e,36.0,False,90.0,2050.0,0.0,15.0,1244.0,3847,1,C,126,P,3399.0,middle_adult,1.0
Europa,False,TRAPPIST-1e,20.0,False,0.0,275.0,1690.0,580.0,5499.0,6994,2,B,267,S,8044.0,young_adult,0.0
Europa,False,55 Cancri e,27.0,False,0.0,4342.0,0.0,0.0,36.0,1595,1,C,57,P,4378.0,young_adult,1.0
Earth,False,TRAPPIST-1e,27.0,False,110.0,0.0,638.0,0.0,0.0,4472,2,F,920,P,748.0,young_adult,0.0
Mars,False,TRAPPIST-1e,26.0,False,733.0,0.0,1296.0,80.0,0.0,9124,1,E,599,S,2109.0,young_adult,1.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,499.0,285.0,103.0,5491,1,G,882,S,887.0,young_adult,0.0
Earth,False,TRAPPIST-1e,18.0,False,622.0,53.0,8.0,47.0,39.0,3707,1,G,604,S,769.0,young_adult,0.0
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,2024,1,G,322,S,0.0,child,1.0
Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,5947,1,E,388,S,0.0,old_adult,0.0
Mars,False,TRAPPIST-1e,27.0,True,3.0,952.0,208.0,951.0,0.0,8559,1,E,548,P,2114.0,young_adult,1.0
Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,3515,2,F,725,P,0.0,old_adult,1.0
Europa,False,55 Cancri e,36.0,False,380.0,686.0,0.0,295.0,1247.0,5599,1,E,364,S,2608.0,middle_adult,1.0
Mars,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,9222,1,F,1784,S,0.0,old_adult,1.0
Mars,False,PSO J318.5-22,34.0,True,0.0,490.0,869.0,0.0,0.0,3744,1,E,249,S,1359.0,middle_adult,1.0
Europa,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,1147,1,B,42,P,0.0,old_adult,1.0
Mars,False,55 Cancri e,67.0,False,1.0,0.0,5.0,1022.0,151.0,757,1,D,33,P,1179.0,old_adult,1.0
Earth,False,TRAPPIST-1e,18.0,False,8.0,1.0,4.0,419.0,304.0,5042,1,F,1026,P,736.0,young_adult,0.0
Europa,False,55 Cancri e,41.0,False,0.0,12809.0,2.0,2835.0,1514.0,2547,2,A,20,P,17160.0,middle_adult,1.0
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,1597,1,G,254,P,0.0,middle_adult,1.0
Earth,False,55 Cancri e,15.0,False,350.0,0.0,91.0,198.0,0.0,3441,1,F,647,S,639.0,child,0.0
Mars,False,55 Cancri e,24.0,False,2698.0,0.0,301.0,8.0,5.0,699,2,D,24,S,3012.0,young_adult,1.0
Earth,False,TRAPPIST-1e,43.0,False,1.0,8.0,0.0,0.0,715.0,5637,1,F,1168,P,724.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,40.0,False,4.0,11.0,669.0,0.0,773.0,3200,1,F,669,P,1457.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,9072,1,F,1758,S,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,23.0,False,535.0,3.0,17.0,0.0,214.0,7821,1,G,1264,S,769.0,young_adult,0.0
Europa,True,PSO J318.5-22,50.0,False,0.0,0.0,0.0,0.0,0.0,7624,1,C,284,S,0.0,old_adult,0.0
Earth,False,TRAPPIST-1e,29.0,False,1377.0,0.0,0.0,167.0,0.0,966,1,F,179,S,1544.0,young_adult,0.0
Europa,False,55 Cancri e,35.0,False,87.0,1719.0,2750.0,0.0,79.0,4972,1,B,162,P,4635.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,6774,2,G,1100,P,0.0,child,0.0
Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,8027,1,G,1297,S,0.0,child,0.0
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,8820,1,G,1429,P,0.0,child,0.0
Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,2858,2,C,109,S,0.0,child,1.0
Europa,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,3814,1,D,129,P,0.0,old_adult,1.0
Europa,False,TRAPPIST-1e,39.0,False,0.0,2.0,0.0,909.0,3291.0,3439,4,B,130,S,4202.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,47.0,False,1130.0,8.0,299.0,0.0,0.0,3124,2,F,648,P,1437.0,old_adult,1.0
Earth,False,TRAPPIST-1e,15.0,False,0.0,7.0,0.0,749.0,0.0,4691,1,G,769,S,756.0,child,0.0
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,8168,7,G,1316,S,0.0,young_adult,0.0
Earth,False,55 Cancri e,46.0,False,612.0,0.0,62.0,0.0,0.0,1624,2,G,250,S,674.0,old_adult,0.0
Mars,False,TRAPPIST-1e,35.0,False,1307.0,0.0,0.0,2.0,0.0,5039,4,F,958,S,1309.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,2778.0,1910.0,0.0,8157,3,G,1313,S,4688.0,middle_adult,0.0
Mars,False,TRAPPIST-1e,15.0,False,890.0,9.0,0.0,1250.0,57.0,5625,3,E,352,P,2206.0,child,1.0
Earth,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,7803,1,G,1253,P,0.0,child,0.0
Earth,False,55 Cancri e,20.0,False,554.0,195.0,0.0,2606.0,0.0,38,1,F,10,S,3355.0,young_adult,0.0
Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,6719,1,F,1396,P,0.0,middle_adult,1.0
Europa,False,55 Cancri e,36.0,False,23.0,14773.0,0.0,1159.0,7819.0,9168,1,C,338,S,23774.0,middle_adult,1.0
Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,7848,2,F,1501,S,0.0,old_adult,1.0
Mars,False,55 Cancri e,67.0,False,1146.0,16.0,39.0,0.0,518.0,7774,1,D,245,P,1719.0,old_adult,1.0
Europa,False,55 Cancri e,28.0,False,5.0,2676.0,13.0,0.0,157.0,2000,1,C,76,S,2851.0,young_adult,0.0
Earth,False,TRAPPIST-1e,32.0,False,238.0,156.0,3.0,2.0,324.0,2551,1,F,523,P,723.0,middle_adult,0.0
Mars,False,PSO J318.5-22,21.0,False,435.0,0.0,422.0,16.0,0.0,6385,1,F,0,S,873.0,young_adult,1.0
Earth,False,TRAPPIST-1e,20.0,False,2215.0,0.0,0.0,86.0,0.0,1881,1,F,377,P,2301.0,young_adult,0.0
Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,717.0,0.0,0.0,7019,1,F,1457,P,717.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,43.0,False,0.0,888.0,0.0,0.0,0.0,234,1,F,50,P,888.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,2121,1,G,341,P,0.0,young_adult,0.0
Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,566,1,E,37,S,0.0,child,1.0
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,6929,1,G,1122,P,0.0,child,0.0
Europa,False,TRAPPIST-1e,27.0,False,15.0,2886.0,0.0,249.0,71.0,7324,1,C,238,P,3221.0,young_adult,0.0
Earth,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,4963,1,G,811,S,0.0,old_adult,1.0
Earth,False,TRAPPIST-1e,20.0,False,127.0,0.0,656.0,0.0,21.0,3116,1,F,645,P,804.0,young_adult,0.0
Mars,True,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,0.0,88,1,E,5,S,0.0,middle_adult,1.0
Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,714,1,G,109,P,0.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,21.0,False,640.0,0.0,144.0,104.0,0.0,7955,1,G,1288,P,888.0,young_adult,0.0
Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,8015,3,B,315,S,0.0,middle_adult,1.0
Europa,False,TRAPPIST-1e,59.0,False,0.0,2210.0,0.0,4085.0,11.0,2310,3,D,68,P,6306.0,old_adult,0.0
Earth,True,PSO J318.5-22,10.0,False,0.0,0.0,0.0,0.0,0.0,770,4,G,117,S,0.0,child,0.0
Earth,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,3665,1,G,595,S,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,24.0,False,172.0,775.0,344.0,0.0,0.0,2519,1,F,485,S,1291.0,young_adult,0.0
Europa,False,TRAPPIST-1e,35.0,False,0.0,5552.0,6.0,8.0,226.0,7022,1,D,215,S,5792.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,20.0,False,768.0,19.0,0.0,1.0,0.0,2391,1,E,143,P,788.0,young_adult,0.0
Earth,False,PSO J318.5-22,14.0,False,80.0,130.0,0.0,1323.0,0.0,7577,1,E,502,S,1533.0,child,0.0
Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,4665,1,G,758,P,0.0,young_adult,0.0
Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,2752,2,G,444,P,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,15.0,False,1682.0,103.0,0.0,0.0,3.0,6149,1,G,995,S,1788.0,child,1.0
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,8869,1,G,1431,S,0.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,13.0,False,852.0,147.0,7.0,0.0,1.0,6030,3,G,981,S,1007.0,child,0.0
